text,label
"Subject: re : cornhusker
thanks for the information below . sometime next week , would you go ahead and
make a copy of the contract brief for me . you can interoffice mail it to me
at
eb 3703 .
thanks ,
kathy benedict
daren j farmer
11 / 22 / 2000 11 : 42 am
to : katherine benedict / hou / ect @ ect
cc :
subject : re : cornhusker
if you need it , i ' ve got a contract brief that lists the transport cost and
fuel from each location ( there numerous receipt points ) . it is possible that
we may need to purchase extra gas for the plant on occasion . in that case ,
we can use the same transport contract on lone star and transport on other
pipes also . any expense we incur to deliver gas to the plant will be passed
on to the plant .
if you have any questions , let me know .
d
katherine benedict
11 / 22 / 2000 11 : 23 am
to : daren j farmer / hou / ect @ ect
cc :
subject : cornhusker
hi darrin ,
this is what mark mccoy sent me about the cornhusker deal . please review and
if there is anything else that rita wynne or i need to know about this deal ,
just shoot me an e - mail !
thanks for calling me back !
happy thanksgiving ,
kathy
- - - - - - - - - - - - - - - - - - - - - - forwarded by katherine benedict / hou / ect on 11 / 22 / 2000
11 : 19 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
mark mccoy @ enron
11 / 22 / 2000 08 : 12 am
to : katherine benedict / hou / ect @ ect
cc :
subject : cornhusker
kathy - - - - - here is what i know about cornhusker :
our supply comes from apache & williams
our market typicially is the plant ( tenaska iv partners )
if the plant is down , brazos utility has the right to the gas if they want it
if brazos does not call for the gas , then we will sell off to whomever we can
we just get a flat fee on this gas per mmbtu , whether it goes to the plant or
not
daren farmer knows the specifics about the deal
hope this helps , call with any questions .
mark
x 33396",0
"Subject: registration welcome email
thank you for registering at citibank account online . you now have
free access , 24 hours a day , to your citibank account information .
sign - on at https : / / www . accountonline . com / cb / login . dcl to view your
statements , monitor your unbilled activity and enroll in one of our
electronic payment options . while you ' re there , check out these
great features :
all - electronic - enroll today and make your paper statement a
thing of the past . view it online instead . then , pay your bill
online with click - to - pay or autopay .
express request - manage your citibank account information from
your computer . change your address , request a credit line
increase , order a replacement card and more .
citibank bill manager - receive and pay all of your bills online .
secure messaging - have a question ? use our secure message pad to
correspond safely with our customer care center .
the citibank toolbar - download this free software * and enjoy one
click access to account online and other password protected
websites . plus , the citibank toolbar will fill online shopping
forms with just one click !
once again , thanks for registering . we hope you visit account online
at https : / / www . accountonline . com / cb / login . dcl again soon .
* at point of download see terms and conditions governing use
of software .
for your records , we have listed your user id and email address
below .
user id : colioquake
email address : dfarmer @ enron . com
to learn about citibank privacy , read our privacy promise at
this message is for information purposes only . please do not reply to
us at this email address - - it is unattended , and we will not respond .
use the secure message center in help / contact us at account online .",0
"Subject: out of the office
please note that i will be out of the on tuesday , july 11 th through friday ,
july 14 th . i will return on monday the 17 th . in my absense , my desk will be
covered as follows :
tom acton :
980067 lonestar katy - - - - daily confirmations
980072 aquila header - - daily confirmations
980069 trunkline - - daily confirmations
986780 oasis katy - - daily confirmations
oneok transport - - daily scheduling
western transport - - daily scheduling
midcon transport - - daily scheduling
carlos rodriguez :
lonestar pipe line - - offsystem scheduling / pathing
midcon pipe line - - offsystem scheduling / pathing
dow pipe line - - offsystem scheduling / pathing
eddie janzen / mary poorman :
oasis pipe line - - offsystem nominations / scheduling / pathing
thanks ,
mark
x 33396",0
"Subject: new profile ( otcbb : cinm ) the stock to watch
cinm highlights
about cinm
cinm was down 50 % on friday on no negative news whatsoever . after the stock market closed cinm issued a news release estimating growth targets for 2004 - 2006 .
watch for dead cat bounce in the days ahead for no other reason than new news and a rebound from a precipitous drop in stock price .
important disclaimer and information :
verify all claims and do your own due diligence . daily double stock reporter ( ddsr ) profiles are not a solicitation or recommendation to buy , sell or hold securities . ddsr is not offering securities for sale . all statements and expressions are the sole opinion of ddsr and are subject to change without notice . the companies that are discussed in this opinion have not approved the statements made in this opinion . this release may contain statements that constitute forward - looking statements within the meaning of section 27 a of the securities act of 1933 , as amended , and section 21 e the securities exchange act of 1934 , as amended . the words may would , will , expect , estimate , anticipate , believe , intend , and similar expressions and variations thereof are intended to identify forward - looking statements . investors are cautioned that any such forward - looking statements are not guarantees of future performance and involve risks and uncertainties , many of which are beyond the company ' s ability to control , and that actual results may differ materially from those projected in the forward - looking statements as a result of various factors . this profile is not without bias , and is a paid advertisement . ddsr is not liable for any investment decisions by its readers or subscribers . ddsr is not a registered broker dealer or investment advisor . it is strongly recommended that any purchase or sale decision be discussed with a financial adviser , or a broker - dealer , or a member of any financial regulatory bodies . the information contained in ddsr profiles is provided as an information only service . the accuracy or completeness of the information is not guaranteed and is only as reliable as the sources from which it was obtained . investing in micro cap stocks is extremely risky and , investors are cautioned that they may lose all or a portion of their investment if they make a purchase in cinm .
ddsr has been compensated 1 , 000 , 000 free trading shares of cinm by wolverine inv . , a non - affiliated third party . the reader should verify all claims and do their own due diligence before investing in any securities mentioned . investing in securities is speculative and carries a high degree of risk . we encourage our readers to invest carefully and read the investor information available at the web sites of the securities and exchange commission ( sec ) at
http : / / www . sec . gov and / or the national association of securities dealers ( nasd ) at http : / / www . nasd . com . we also strongly recommend that you read the sec advisory to investors concerning internet stock fraud , which can be found at http : / / www . sec . gov / consumer / cyberfr . htm . readers can review all public filings by companies at the sec ' s edgar page . the nasd has published information on how to invest carefully at its web site . ddsr intends to sell all or a portion of the cinm stock at or about the time of publication of this report . subsequently ddsr may buy or sell shares of cinm stock in the open market . since ddsr has been compensated there is an inherent conflict of interest .
this message was sent to address paliourg @ iit . demokritos . gr to stop receiving emails from this recurring list , send a blank email to unsub - ubmmabmwfzqafd @ upper - web - side . comorsend a mail with your email address to
now technologies , 2234 north federal highway suite 481 , boca raton , florida 33431",1
"Subject: get a strong natural erection !
hey man ,
i was checking my email and saw this advertisement in it . just like you i was thinking this stuff will not work its all a gimmic . . but even with my other half telling me im wasting my money i went ahead and purchased it . and i can tell you right now with a straight face im bigger than i have ever been in my life in just 2 weeks my girth and length were outstanding i could easily become a adult movie star now hehe : )
in anycase i promised the company i would tell everyone i know about this amazing solution and i am going to do just that .
http : / / bellybeggers . com / bat /
cheers !
wrong address ?
http : / / bellybeggers . com / rlink /
",1
"Subject: re : noms / actual flow for 03 / 06 / 01
we agree
"" eileen ponton "" on 03 / 07 / 2001 10 : 55 : 26 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com ,
liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 03 / 06 / 01
date nom flow - mcf flow - mmbtu
3 / 06 35 , 000 34 , 730 35 , 668
btu = 1 . 027",0
"Subject: training resources and cost to attend energy operations systems
classes
as a follow - up to stephen schwarz ' s message below regarding training
resources , i wanted to let everyone know that there will not be a charge in
2000 for any energy operations employee to attend any training classes that
have been developed by energy operations ( i . e . , sitara , unify and
magellan / livelink ) . there will be a charge to your rc , however , if an energy
operations employee signs up for one of these classes and fails to cancel
within the established guidelines .
i know there was a lot of concern regarding your budget and costs for
training classes after the corporate training department announced that there
would be a change in policy this year . your rc will be charged a fee for any
course that your employee signs up and attends through ernie . i just wanted
to clarify the costs associated for any systems training detailed above will
not be charged to your rc even though you and your employees use ernie to
register for these classes . i have instructed the people in the training
department who are in charge of billing to follow this policy . if you
receive a charge in error on your rc report , please let me know immediately
so that i can make the necessary corrections .
if you have any further questions , please call me . thanks .
lisa cousino
x 3 - 6343
- - - - - - - - - - - - - - - - - - - - - - forwarded by lisa b cousino / hou / ect on 03 / 01 / 2000
07 : 06 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : stephen p schwarz 02 / 29 / 2000 09 : 42 am
to : sally beck / hou / ect @ ect , kristin albrecht / hou / ect @ ect , sheila
glover / hou / ect @ ect , d todd hall / hou / ect @ ect , peggy hedstrom / cal / ect @ ect ,
brenda f herod / hou / ect @ ect , michael e moscoso / hou / ect @ ect , scott
pleus / hou / ect @ ect , brent a price / hou / ect @ ect , leslie reeves / hou / ect @ ect , mary
solmonson / hou / ect @ ect , robert superty / hou / ect @ ect , susan
harrison / hou / ect @ ect , steve venturatos / hou / ect @ ect , scott mills / hou / ect @ ect ,
sheri thomas / hou / ect @ ect
cc : lisa b cousino / hou / ect @ ect
subject : training resources
beginning march 1 , the training resources you have been using from the
project sirius team , ( elwanda bennett and joyce jenkins ) , will no longer be
available . we have outsourced the delivery of operational training ,
including the systems - oriented training that elwanda and joyce have been
delivering , to teamleadership center . many of you are already working with
teamleadership on the development of operational training for energy
operations . teamleadership will be working this year to integrate our
systems training and operational training into a single coordinated training
effort tailored to the needs of energy operations .
in an effort to manage effectively both priorities and dollars spent , lisa
cousino will be ena ' s point of contact with teamleadership . please make lisa
aware of all services requested from teamleadership . if you have any
questions about these arrangements , please call lisa at x 36343 .
please share this information with your staff .
stephen",0
"Subject: help his husband with the pain
you are the man - pal
v ' 1 , c _ 0 _ d . 1 _ n 75 o m ^ gg
30 p | | ls 169 . 00
please 0 . r . d . e . r
same day shlpp 1 ng
to stop
best regards ,
eddy hammer
technicalengineer
retroscreen virology ltd . , london , el 4 ns , united kingdom
phone : 352 - 171 - 5127
mobile : 415 - 814 - 4777
email : kalxftemqylll @ australianmalls . com
this is an auto - generated message - please do not reply to this message
this package is a 41 year usage product
notes :
the contents of this information is for your exclusive use and should not be stonehenge goode
commando ragout sobriety
time : sat , 15 jan 2005 08 : 30 : 02 - 0800",1
"Subject: cornhusker
darren ,
how are things going ? just a note to reiterate what we talked about
yesterday . rick hill wanted to know what the admin fee would be if the fee
was for an outside counterparty . this admin fee would be for the life of the
project ( through 2019 ) . also , mike mazowita should be calling you to talk
about the plant being down this week through the end of the month . please
let me know if you have any questions or concerns . thanks .
john",0
"Subject: on call notes
saturday :
mark from aquilla was short 5000 into the valero hub and it appeared that
pg & e may have to cut aquilla ' s delivery into us , but mark was able to get the
5000 he needed to make the delivery .
transco bammel had some unit testing by transco preventing flow until 9 pm .
i got with robert a . from the east desk and he decided to go ahead and cut
the nom down to 30 for saturday ' s gas day . i changed the confirm in pops to
reflect it .
changed confirm for midcon hardy to show the correct 20 , 000 .
changed the confirm for flaggstaff to show the correct 0 .
communicated with reggie from dynegy to get 4 , 000 at transco markham for
saturday ' s gas day confirmed with transco . it was finally confirmed later
that night .
sunday
at 6 : 00 the flow into valero riverside was 0 ' d out and changed to valero
t ' ville for the remainder of the gas day . gas control said to do it
verbally . i could not get a hold of any scheduler with pg & e to see the
contractual impact . i let ed gottlob know and he said to just let it flow .",0
"Subject: hpl nom for april 24 , 2001
( see attached file : hplno 424 . xls )
- hplno 424 . xls",0
"Subject: re : deal # 529159 for december 2000
janet wallis told me so .
daren j farmer @ ect
02 / 01 / 2001 12 : 48 pm
to : paul couvillon / corp / enron @ enron
cc :
subject : re : deal # 529159 for december 2000
paul ,
how are you determining that we should have a buyback for this deal ?
d
enron north america corp .
from : gary w lamphier 02 / 01 / 2001 10 : 14 am
to : daren j farmer / hou / ect @ ect , julie meyers / hou / ect @ ect
cc :
subject : deal # 529159 for december 2000
can either of you verify this ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 02 / 01 / 2001
10 : 18 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
paul couvillon @ enron
01 / 31 / 2001 02 : 45 pm
to : gary w lamphier / hou / ect @ ect
cc : janet h wallis / hou / ect @ ect , joanie h ngo / hou / ect @ ect , mary
poorman / na / enron @ enron
subject : deal # 529159 for december 2000
gary :
for company 12 could you please put in a buy - back for reliant energy hl
the lower of katy mid day of flow or day after .
the pricing of katy mid for 10 / 27 was $ 10 . 26
10 / 28 was $ 9 . 63 .
the sale counter - part to this purchase should go to deal # 529159 .",0
"Subject: re : killing ena to ena deals in sitara
i talked to matt , we ' ll zero these deals out as opposed to killing them . thanks
- - - - - original message - - - - -
from : jaquet , tammy
sent : thursday , december 13 , 2001 4 : 20 pm
to : farmer , daren j . ; heal , kevin ; kinsey , lisa ; lamadrid , victor ; smith , george f . ; sullivan , patti
cc : superty , robert
subject : fw : killing ena to ena deals in sitara
- - - - - original message - - - - -
from : pena , matt
sent : thursday , december 13 , 2001 3 : 39 pm
to : krishnaswamy , jayant ; pinion , richard ; jaquet , tammy
cc : severson , russ ; truong , dat ; aybar , luis ; ma , felicia
subject : re : killing ena to ena deals in sitara
thanks jay !
tammy / richard :
you may want to let the schedulers know , although they may already .
- - - - - original message - - - - -
from : krishnaswamy , jayant
sent : thursday , december 13 , 2001 3 : 38 pm
to : pinion , richard ; jaquet , tammy
cc : severson , russ ; pena , matt ; truong , dat ; aybar , luis ; ma , felicia
subject : killing ena to ena deals in sitara
richars / tammy :
we will be killing about 2000 deals in sitara tonight . whenever a deal is touched in sitara , it will bridge over to unify . these are desk 2 desk deals , and should have minimal impact on you .",0
"Subject: re : wellhead adjustments - may , 2001
adjustments have been made to volumes in the avg column on the attached spreadsheet effective 5 / 17 / 01 .
bob
from : daren j farmer / enron @ enronxgate on 05 / 17 / 2001 11 : 00 am
to : robert cotten / hou / ect @ ect
cc : george f smith / enron @ enronxgate
subject : re : wellhead adjustments - may , 2001
bob ,
in looking at the trends over the meters , i made a few adjustments ( highlighted in blue ) . please use these changes and enter the deal changes in sitara . let me know if you have any questions .
d
- - - - - original message - - - - -
from : cotten , robert
sent : thursday , may 17 , 2001 10 : 38 am
to : daren j farmer / hou / ect @ enron
subject : wellhead adjustments - may , 2001
importance : high
daren ,
please see the attached file .
bob
>",0
"Subject: re [ 9 ]
hotbot wallpapers the x - men come and seepop music u 2",1
"Subject: re : deal extension for 11 / 21 / 2000 for 98 - 439
jackie , 465490 is not a deal between ena and hpl . . it is a zone 5 tennessee
sale between ena and a third party . . . thanks
jackie young
12 / 19 / 2000 09 : 02 am
to : victor lamadrid / hou / ect @ ect , meredith mitchell / hou / ect @ ect , daren j
farmer / hou / ect @ ect
cc : clem cernosek / hou / ect @ ect , howard b camp / hou / ect @ ect , sherlyn
schumack / hou / ect @ ect
subject : deal extension for 11 / 21 / 2000 for 98 - 439
victor ,
can you extend deal # 465490 to cover a flow volume of 141 dec . for 11 / 21 / 2000 ?
daren ,
can you extend deal # 465322 for cover a flow volume of 140 dec . for
11 / 21 / 2000 ?
thanks
- jackie -
3 - 9497",0
"Subject: fwd : everything here . + xanax + _ va + l + ium # vlagr @ ) f ' ioric 3 t ; : soma : ' pnte . r . min rdi 7 h
our physicians specialize in consulting with privacy - minded individuals and prescribing popular medications , without the hassle of traditional office visits .
we ship the following : , valiu . m . x / ana / x ^ : soma : ^ p / n / termin = ativ @ ` n
plus : p @ xi ' l , bus . p @ r , a . dip & x , iona * min , m 3 ri ' dia , x 3 nic : a | , ambi 3 ` n , sonat . a , fl 3 x ' eril , ce | 3 : brex , fi ' 0 ric 3 t , tram @ do : | , uit ' r @ m , l 3 vit ` ra , p . rop 3 cia , ac . yc | 0 vir , p . roz @ c
most trusted name brands .
best prices here .
",1
"Subject: alloc . except - mtr 1491
daren ,
meter 1491 has steady flow for the first 13 days of the month . it is the
shanghai energy gas lift sales mtr . previously , these volumes have been
placed on the strangers agreement , but , i don ' t know that that is correct .
the volume is steady between 150 and 200 per day . if i should be asking
someone else , please let me know .
thank you for all of your assistance and patience ,
mary jane",0
"Subject: re : august 2000 estimated availabilities
co - owners volumes included , plus please note he will be sending revisions
this afternoon for
all other pipes .
beverly
- - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 07 / 27 / 2000 02 : 09
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital & trade resources corp .
from : "" steve holmes ""
07 / 27 / 2000 02 : 04 pm
to :
cc :
subject : re : august 2000 estimated availabilities
attached are the co - owners volumes . i will furnish revised devon volumes
this afternoon . i noticed you have a pvr of 10 % on the american central
volumes . chad cass at duke says this should be closer to 22 % . the 10 %
applies to mcf .
thanks ,
steve
> > > 07 / 27 / 00 01 : 52 pm > > >
good afternoon . . . .
do you have any co - owners volumes yet ? or any revisions from the previous
e - mail ?
thanks ,
beverly
- 0800 co - owners volumes to enron . xls",0
"Subject: rubbed his hands
find partners for hot
pictures of lonely couplez
",1
"Subject: online pharmaip
do you want a inexpensive drugs ?
http : / / gecslx . lazv . com
",1
"Subject: enron actuals for dec . 27 , 2000
dec . 27 , 2000
teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily
lsp hpl katy i / c 30 . 000 / enron",0
"Subject: re : noms / actual flow for 03 / 20 / 01
we agree with the nominations .
"" eileen ponton "" on 03 / 21 / 2001 11 : 08 : 26 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 03 / 20 / 01
nom mcf mmbtu
50 , 000 46 , 771 48 , 034
btu = 1 . 027",0
"Subject: re : may wellhead "" spot "" purchases - request
vance ,
based on the information below , nominations are being revised effective may 1 , 2001 :
counterparty meter # orig . nom rev . nom
barrett resources 0435 1 , 536 0
seneca resources 0435 3 , 073 4 , 609
total 4 , 609 4 , 609
bob
from : vance l taylor / enron @ enronxgate on 04 / 25 / 2001 08 : 42 am
to : robert cotten / hou / ect @ ect
cc : george weissman / hou / ect @ ect , susan smith / enron @ enronxgate , melissa graves / enron @ enronxgate
subject : re : may wellhead "" spot "" purchases - request
bob ,
hplc continues to purchase gas from both ocean and seneca on a term basis ; firm tickets were submitted for april origination beginning with the month of april . as for as barrett , they are selling their gas under a joa with seneca ; therefore , 100 % of barrett ' s production is being paid to seneca . consequently , you should see tickets in sitara for both counterparties .
let me know is you can ' t .
vlt
x 36353
- - - - - original message - - - - -
from : cotten , robert
sent : tuesday , april 24 , 2001 6 : 20 pm
to : taylor , vance l .
cc : weissman , george
subject : re : may wellhead "" spot "" purchases - request
vance ,
are we still purchasing gas at meter 435 from barrett resources , ocean energy and seneca resources ? they were on george ' s spreadsheet but they are not termed up . the only deals termed up are mariner , st . mary land , walter oil & gas and the meridian resource .
bob
from : vance l taylor / enron @ enronxgate on 04 / 24 / 2001 04 : 25 pm
to : robert cotten / hou / ect @ ect
cc : janie aguayo / hou / ect @ ect , lisa hesse / hou / ect @ ect , julie meyers / hou / ect @ ect , cynthia hakemack / hou / ect @ ect , donald p reinhardt / enron @ enronxgate , susan smith / enron @ enronxgate , melissa graves / enron @ enronxgate , george weissman / hou / ect @ ect
subject : may wellhead "" spot "" purchases - request
bob ,
hplc will be purchasing wellhead gas from the producers listed below for the production month of may , 2001 . this production will be purchased on a "" spot "" basis and deal tickets should be created and entered into sitara based on the following information :
counterparty meter volume price
apache corporation 0435 1409 mmbtu / d 100 % if / hsc less $ 0 . 10
whiting petroleum corp 6523 113 mmbtu / d 85 % if / hsc
el paso merchant energy , lp 5923 622 mmbtu / d 100 % if / hsc less $ 0 . 26
el paso merchant energy , lp 5848 203 mmbtu / d 85 % if / hsc swift energy 2630 21 mmbtu / d 100 % if / hsc less $ 1 . 38
duke energy trading & marketing 6347 147 mmbtu / d 85 % if / hsc
hesco gathering oil co . 6063 289 mmbtu / d 85 % if / hsc
embassy natural gas inc . 6598 lmmbtu / d 85 % if / hsc
stone energy 9696 2745 mmbtu / d 100 % if / hsc less $ 0 . 20
the houston exploration 9696 3407 mmbtu / d 100 % if / hsc less $ 0 . 20
amerada hess ( hess energy svcs ) 0435 1104 mmbtu / d 100 % if / hsc less $ 0 . 14
crosstex energy services , ltd . 0435 656 mmbtu / d 100 % if / hsc less $ 0 . 12
tri - union development 0435 149 mmbtu / d 100 % if / hsc less $ 0 . 055
ranger oil company 9871 200 mmbtu / d 85 % if / hsc if 300 / d
these are producer svcs . deals and should be tracked in the im wellhead portfolio . . . attached to the gathering contract .
additionally , if at all possible , please do not confirm the apache and crosstex deals as we expect to receive term firm contracts in the very near future .
thanks ,
vlt
x 3 - 6353",0
"Subject: re : richardson volumes nov 99 and dec 99 meter 0987283
nick ,
i am not sure what happened to this volume . i cannot tell by the audit
trail , but there is a connection between meter hpl meter 987283 , and midt
989807 . the volume you are referring to is on mid - tex pipeline under meter
989807 . it it pathed as a point to point nom with no deal reference . i do
not think this is correct because the deal you reference show hplc as
purchaser . the volume is in mips under meter 989807 , but the supply deal
is set up on hpl meter 987283 , and the audit trail in sitara shows the deal
was moved from midt to hpl . get with thu when she returns to see if she
knows anything about this .
nick moshou @ enron
12 / 20 / 2000 09 : 07 am
to : sherlyn schumack / hou / ect @ ect
cc :
subject : richardson volumes nov 99 and dec 99 meter 0987283
hi sherlyn ,
could you check to see why the volumes at this meter were zeroed out for the
above months . we paid richardson back then and yesterday i noticed that we
have a recoverable amount for the entire amounts paid for each month . the
sitara deal # s are 127856 for nov and 131729 for dec . let me know if you
additionall info from me .
thanks ,
nick",0
"Subject: re : duke
this has been nominated , tracked and balanced . . .
mary",0
"Subject: duke energy field 7 / 00
we are finally closing another month . please change the demand fee on deal 157278 for july 2000 from $ 33 , 239 . 39 to $ 22 , 159 . 22 .
thanks ,
megan",0
"Subject: meter 5961 , dunagan , j . a . # 1
daren :
i have been informed that this meter has been disconnected . the 215 has a
nom of 74 / day at this meter . the first day i have a - 0 - flow is 2 / 12 / 00 .
let me know if you have other information .
thanks !
charlotte",0
"Subject: a better way is at handheldmed . com
a new day has dawned . there is a better way !
introducing the new handheldmed website !
www . handheldmed . com
whether you are a new customer or an old customer , we redesigned our new website with you in mind !
some of the new features you will find include :
1 . enhanced customer education
a . 3 easy steps to become a handheldmed member .
b . answers to common questions like ' what are ebooks ? ' what is the hhm mobipocket reader ? ' and ' how do i get started ? ' .
c . online tours of handheldmed ebooks and the hhm mobipocket reader as they appear on palm , pocket pc , sony ericsson , symbian , and windows pc . see how it works before you even download a free trial .
2 . improved site navigation
a . browse medical ebooks by operating system - palm os , pocket pc , sony ericsson , symbian , windows mobile , and windows pc .
b . new ebook store front page for each operating system .
3 . seamless download , installation , and registration on windows pc and mac os
a . tutorials guide you through the download , installation , and registration process step by step whether you ' re downloading a free trial or a purchased ebook .
1 . quicknav functionality allows users familiar with the process to skip steps .
b . register once and only once regardless of how many ebooks you purchase .
4 . re - engineered on - line support structure
a . new "" ask technical support "" form collects important information about your problem quickly and easily , providing you with more efficient support .
5 . shopping cart secured by verisign .
e - book conversion to mobipocket
handheldmed is also finishing up the conversion of our existing reference library from the ez reader format to the new standard in ebook platforms : mobipocket reader .
note : as of january 1 , 2006 , handheldmed will no longer support the ez reader platform . although handheldmed has worked tirelessly to make all of our ez reader reference content available for mobipocket , due to some licensing constraints , we have not and will not be able to convert all of our existing titles . watch for more information on which of these titles this will affect .
new titles coming out soon include :
tabers 20 th ed . august 10 , 2005
harrisons manual of medicine 16 th ed . september 1 , 2005
the merck vet manual 8 th ed . september 10 , 2005
30 % off sale on top ten titles ! ! !
to celebrate our new website and web customer experience we are taking 30 % off all of our top 10 selling references for 30 days only !
these include :
tabers 20 ( when available )
a to z
drug facts
5 minute clinical consult 05
5 minute emergency consult
5 minute pediatric consult
merck manual
nqcd
hodt
5 minute infectious disease
cvmstat
if you are a previous owner of an ez reader version of one of these books , you are eligible for even greater discounts . each of the titles that have been converted from ez reader to mobipocket ( eligible titles are highlighted in red above ) conversion price is only $ 25 ! ! check it out today ! ( conversion price applies to same version only )
patient tracker is back , and better than ever !
is your practice or organization looking for a low cost , integrated , robust , easy to use patient charting application for your desktop , network or handheld devices ?
look no further !
patient tracker t is back and better than ever !
in april , 2005 shatalmic , llc signed an exclusive agreement with handheldmedr , inc . to take over development , sales and support for the patient trackerr line of products . with extensive experience in the hand held and desktop markets , shatalmic is the perfect partner with handheldmedr to develop new features and functionality for the patient tracker product family .
new features and updates for the patient tracker suite include ;
- updates and bug fixes for palm os version ; addresses most compatibility issues with newer devices .
- new installer for pocketpc that works on newer devices enabling syncing to desktop
- new installer for desktop pro soon to be released that will include updated microsoft sql server installation .
product pricing :
patient tracker handheld ( palm os , pocketpc or windowsmobile ) - $ 9 . 95
patient tracker desktop ( pro or lite ) - $ 299 . 00 , additional licenses $ 199 . 00 each .
call tony pitman today ! @ ( 801 ) 336 - 4712 or email tony @ shatalmic . com .
special group and institution volume pricing is available .
if you want more information about patient tracker when new updates and features are available , please click here to be added to the patient tracker specific mailing list . shatalmic assures you that you will not receive spam email only patient tracker specific information . they do not sell your email address to anyone . they are very serious about privacy and this is totally an opt in mailing service .
by signing up for email updates , you will be added to a list of users that will have the chance to participate in the patient tracker 2005 survey . this survey will help shape the future direction of patient tracker by the answers that users / customers give .
about shatalmic llc .
shatalmic , llc is a privately - held , software developer founded company headquartered in layton , utah . since 1977 , we have been working in the computer industry . shatalmic was formed in 1995 and was recently incorporated as an llc in 2004 .
groups institutions
for group or institutional volume discount pricing or any questions about the new features and functionality of these new handheldmed editions :
please contact susan jones : susanj @ handheldmed . com
every possible effort is made to send only to those on our subscriber list .
if you received this message in error , please accept our apologies and select the following link
immediately unsubscribe
if that link fails , send an email to unsubscribe @ handheldmed . com
",1
"Subject: microsoft plus x , p update
minnesota , which can clinch a wild - card
playoff spot with a loss by either carolina or st . louis this weekend , appeared on
its way to retaking the lead . but a holding penalty on birk - - the vikings were
flagged nine times for 78 yards - - wiped out a 16 - yard run by michael bennett that
would have given them the ball at the green bay 40 just before the 2 - minute warning .
the vikings ( 8 - 7 ) , though , couldn ' t
get what they needed from a pass defense that has struggled all season .
government spokesman raanan gissin
said four soldiers were killed .
six people were taken to hospital - -
four badly hurt , one with moderate injuries and one lightly injured , military
sources said .
the sources said another soldier
remained beneath the rubble .
gissin said rescue operations were
continuing sunday night .
the attack "" indicates that unless
there is decisive and sustained effort taken to dismantle the terrorist
organization , it will be impossible to move towards normalizations and towards
political negotiations , "" gissin told a news crew . "" and i think the
responsibility on that lies with the palestinian authority . ""
shortly after the first blast , a
second explosion was heard in southern gaza , but its precise location was not
immediately known .
hamas , in a phone call to cnn , said
it had set off the first explosion near rafah in cooperation with a group called
the fatah hawks .
there was no immediate information
available on that group , although it was believed to be linked to the fatah
movement formerly led by the late palestinian leader yasser arafat .
israeli military sources said it was
a coordinated attack , with palestinians firing mortar shells and guns at the
post when the explosives were detonated .
it was not clear whether there were
palestinian casualties .
news video of the aftermath showed
soldiers using stretchers to transport troops who appeared to be severely
wounded .
in a pamphlet distributed after the
attack , hamas said it had used 1 . 5 tons of explosives and had recorded video of
the incident .
palestinians have used tunnels in the
area to smuggle weapons from egypt . israel has carried out operations to crack
down on the smuggling . shell explosion in schoolyard
an israeli tank shell exploded in a
gaza schoolyard sunday morning , wounding eight palestinian schoolchildren ,
palestinian medical and security sources said .
the children between the ages of 6
and 12 - - sustained moderate to light injuries , the sources said .
the violence happened in khan yunis
in central gaza
israeli military sources said that
forces in the area identified what they thought was a number of mortar shells
being fired towards israeli settlements nearby .
in response , the forces fired towards
the positions with light weapons , but did not fire a tank shell , the military
sources said .",1
